Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
5,0.01,0.3,0.1,100000,1000,40,0,10,0.0,0.0,0.0,0.0,,0.01818179338846356,0.01818179338846356,10,40
5,0.2,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
5,0.2,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
5,0.2,0.05,0.0,100000,0,46,1,10,0.02127659574468085,0.09090909090909091,0.09090909090909091,0.034482758620689655,354.0,0.020909081404962997,0.021363626652896973,11,47
5,0.2,0.05,0.0,100000,1000,37,0,10,0.0,0.0,0.0,0.0,,0.016818174173557195,0.016818174173557195,10,37
5,0.2,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
5,0.2,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
5,0.2,0.05,0.1,100000,0,45,0,11,0.0,0.0,0.0,0.0,,0.020454517562021508,0.020454517562021508,11,45
5,0.2,0.05,0.1,100000,1000,44,0,10,0.0,0.0,0.0,0.0,,0.01999997272730992,0.01999997272730992,10,44
5,0.2,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,287.1,0.0,0.909008271975275,11,10
5,0.2,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
5,0.2,0.3,0.0,100000,0,43,10,1,0.18867924528301888,0.9090909090909091,0.9090909090909091,0.3125,203.7,0.019545445661161065,0.024090898140500847,11,53
5,0.2,0.3,0.0,100000,1000,53,0,10,0.0,0.0,0.0,0.0,,0.024090898140500847,0.024090898140500847,10,53
5,0.2,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,273.1,0.0,0.9088430428065074,11,10
5,0.2,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
