Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
6,0.01,0.3,0.0,500,1000,4,0,4,0.0,0.0,0.0,0.0,,0.36360330879011,0.36360330879011,4,4
6,0.01,0.3,0.0,100000,0,18,10,1,0.35714285714285715,0.9090909090909091,0.9090909090909091,0.5128205128205129,143.0,0.008181814462811608,0.012727266942151389,11,28
6,0.01,0.3,0.0,100000,1000,25,4,6,0.13793103448275862,0.4,0.4,0.20512820512820515,468.25,0.011363631198349456,0.013181812190085369,10,29
6,0.01,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,60.8,0.0,0.9088430428065074,11,10
6,0.01,0.3,0.1,500,1000,3,1,3,0.25,0.25,0.25,0.25,491.0,0.2726529128419522,0.3635372171226029,4,4
6,0.01,0.3,0.1,100000,0,18,9,2,0.3333333333333333,0.8181818181818182,0.8181818181818182,0.4736842105263157,136.55555555555554,0.008181807024808604,0.012272710537212904,11,27
6,0.01,0.3,0.1,100000,1000,25,0,10,0.0,0.0,0.0,0.0,,0.011363620867789725,0.011363620867789725,10,25
6,0.2,0.05,0.0,500,0,0,1,10,1.0,0.09090909090909091,0.09090909090909091,0.16666666666666669,17.0,0.0,0.0909008271975275,11,1
6,0.2,0.05,0.0,500,1000,0,1,3,1.0,0.25,0.25,0.4,17.0,0.0,0.0909008271975275,4,1
6,0.2,0.05,0.0,100000,0,18,0,11,0.0,0.0,0.0,0.0,,0.008181814462811608,0.008181814462811608,11,18
6,0.2,0.05,0.0,100000,1000,19,0,10,0.0,0.0,0.0,0.0,,0.008636359710745585,0.008636359710745585,10,19
6,0.2,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.2,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
6,0.2,0.05,0.1,100000,0,22,0,11,0.0,0.0,0.0,0.0,,0.00999998636365496,0.00999998636365496,11,22
6,0.2,0.05,0.1,100000,1000,15,0,10,0.0,0.0,0.0,0.0,,0.006818172520673836,0.006818172520673836,10,15
6,0.2,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,52.5,0.0,0.909008271975275,11,10
6,0.2,0.3,0.0,500,1000,3,1,3,0.25,0.25,0.25,0.25,17.0,0.2727024815925825,0.36360330879011,4,4
6,0.2,0.3,0.0,100000,0,31,6,5,0.16216216216216217,0.5454545454545454,0.5454545454545454,0.25,183.33333333333334,0.014090902685953324,0.016818174173557195,11,37
6,0.2,0.3,0.0,100000,1000,36,1,9,0.02702702702702703,0.1,0.1,0.0425531914893617,457.0,0.016363628925623215,0.016818174173557195,10,37
